gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3882256532326723,0.38714839739677237,0.3888294635674892,0.38708924024533004,0.38887713505671573,0.1285325084004487,691.5288924482803,691.5288924482803,691.4418296802263,1.2965023607545345,21
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.324956520743992,0.3237113040426503,0.3255220185155454,0.3235895737357762,0.3259227794149648,0.20898324002192956,826.1697761452402,826.1697761452402,826.0657622300167,1.5489317609914028,20
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3068643297467913,0.305810936129823,0.3073668499382175,0.30579265283078566,0.3075702822938257,0.18638805699508734,874.8793195400947,874.8793195400947,874.7691731440378,1.6402541029677757,19
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2915607901180492,0.29086951835482727,0.2921047248092352,0.290861167159735,0.29294055115942863,0.16338496380073717,920.8002759606333,920.8002759606333,920.6843481639418,1.7263483053322666,18
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.436799076625279,0.4350874628339495,0.43784986223493305,0.4350253786359515,0.4380425044468471,0.21249763103368083,614.6287168787087,614.6287168787087,614.5513357627477,1.152327243478658,22
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5244524067845838,0.5232553909564841,0.5265934319331729,0.5230035781860352,0.5268336657820076,0.19976337833931618,511.903945004246,511.903945004246,511.83949683018335,0.9597352770436868,23
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.7116189002990723,0.710536865754561,0.7125589717518199,0.7099534381519664,0.7128349217501554,0.10451184592256554,377.2654940547115,377.2654940547115,377.2179967215381,0.707310437806098,27
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.6058406448364257,0.6048330154418945,0.6068243293762207,0.6047577667236328,0.606927375793457,0.10608106073744789,443.1351020902295,443.1351020902295,443.0793118419388,0.8308050643540583,26
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5813009188725398,0.58024367919335,0.582156438093919,0.5800024546109713,0.5827138607318585,0.11292229857544805,461.84213250635946,461.84213250635946,461.7839870624032,0.8658776540348043,24
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5835643181434045,0.5827195020822379,0.5840039473313552,0.5827039938706619,0.5841280130239633,0.07861341085284582,460.05084213189787,460.05084213189787,459.99292220953606,0.8625192806903964,25
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1387528931653058,0.13818625167564108,0.13906450536515977,0.13817629990754304,0.13929866861414025,0.22364213233999827,1934.873211473538,1934.873211473538,1934.6296129493637,3.627567428968655,5
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2664719990321568,0.26630456788199286,0.26666799783706663,0.26625256878989084,0.2666800022125244,0.05229746108672777,1007.4951851417685,1007.4951851417685,1007.3683425462135,1.8888869290198491,16
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.16800646835498595,0.16759809108262652,0.1684865812237343,0.16757141070419482,0.1685573063539655,0.1787875175473423,1597.9697605019778,1597.9697605019778,1597.7685777717472,2.9959291499308116,9
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1390818658276139,0.13849483115650782,0.13930228046167675,0.13844396466406705,0.1393964892235872,0.20667564574306374,1930.2966235206848,1930.2966235206848,1930.0536011841718,3.6189870830859716,7
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1304764621025693,0.13000852365409377,0.13065747117574236,0.12999504224389,0.1307395411803659,0.190021459095469,2057.606802589058,2057.606802589058,2057.347752033461,3.8576726239400334,2
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13878370445465374,0.1383184468634775,0.13944843506144589,0.13830399736065732,0.13953823909581264,0.2899435439892136,1934.443651399432,1934.443651399432,1934.2001069564237,3.626762074837763,6
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.289611082810622,0.2891273260116577,0.2899080643287072,0.28911999555734486,0.2899218522585355,0.08964197079423315,926.9992480762669,926.9992480762669,926.8825398354358,1.7379703533333504,17
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.25412717916197697,0.2534065359729831,0.25452881667573574,0.2532398579484325,0.2545724804118528,0.14759671437268423,1056.4366113271244,1056.4366113271244,1056.303607056934,1.980644012897228,14
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.22592582124652286,0.2250765034646699,0.2265471024946733,0.2250666618347168,0.2265735828515255,0.22802883562181478,1188.3070935351614,1188.3070935351614,1188.1574869084664,2.2278793683011897,13
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.22155670558705048,0.2211083313998054,0.2220569933162016,0.22102071257198558,0.22237553316004136,0.16088221636806987,1211.7406028792811,1211.7406028792811,1211.5880459981413,2.2718133246654024,11
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.22529481062248571,0.22482903750974742,0.2254700404494556,0.22480094966603748,0.22548776598119025,0.08775900384442419,1191.63532998485,1191.63532998485,1191.4853043366486,2.234119261473105,12
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.141892304787269,0.14145639768013588,0.142065599331489,0.14134461146134597,0.14209446540245643,0.1439520938643271,1892.0635365145456,1892.0635365145456,1891.825327683907,3.54730636503687,8
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.26475789254171805,0.26442975161368387,0.2648400791904383,0.2643256103783323,0.264847153111508,0.054702781959948266,1014.0179521095754,1014.0179521095754,1013.8902883044458,1.90111603884413,15
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.16828836094249378,0.16784814379431984,0.16850916038859975,0.1677941842512651,0.1685330867767334,0.11984393415520983,1595.2930701591376,1595.2930701591376,1595.0922244214364,2.9909107980059706,10
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13850287856342636,0.13792538420062198,0.13921166001079238,0.1378856106339214,0.1393142414984302,0.2835998383558198,1938.3658937966152,1938.3658937966152,1938.1218555473704,3.6341156309695912,4
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13011677223339416,0.12965782734385708,0.13032892963342502,0.12960674051652876,0.1304381772091514,0.17885851202090622,2063.294772778709,2063.294772778709,2063.035006113583,3.868336627800632,1
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1376735740732924,0.13738769459947248,0.13776981139851507,0.13729286193847656,0.1377940935509227,0.09605482897915849,1950.0420309933752,1950.0420309933752,1949.7965227306056,3.6560064580997467,3
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3889386592767177,0.387959475395007,0.38986772879576076,0.3879491365872897,0.39078154930701625,0.17491602970700645,690.2611751150006,690.2611751150006,690.1742719512399,1.2941256003135533,21
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3254525143167247,0.3245648073113483,0.32608152887095576,0.32409392232480255,0.32666295507679816,0.16748278728469657,824.910683402281,824.910683402281,824.8068280055238,1.546571170231592,20
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.3068604177358199,0.30596264235827386,0.3074179980219627,0.3057436651113082,0.3075121665487484,0.18542000024044852,874.8904729417682,874.8904729417682,874.7803251415096,1.64027501375221,19
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2916116897876446,0.2910435694914598,0.29242966725276065,0.2909040084251991,0.2932283144730788,0.18272415107337522,920.6395539064389,920.6395539064389,920.5236463444868,1.7260469780486722,17
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.4362505231584821,0.4356666455950056,0.43777325493948804,0.4353517804827009,0.43792364937918526,0.15647282522305583,615.4015680170768,615.4015680170768,615.3240895999617,1.1537762116076087,22
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5186482791242928,0.5176102638244628,0.5194338107931202,0.5173715722971949,0.5195597286882072,0.12490548657782018,517.6325976696472,517.6325976696472,517.5674282641745,0.9704755538213359,23
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.716479982648577,0.7147492681230818,0.7180720919654482,0.7146788551693871,0.7181104932512555,0.16139102900211844,374.705871066436,374.705871066436,374.6586959871336,0.7025115678193476,27
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.6160319900512695,0.6149867401123046,0.616798454284668,0.6144921493530273,0.6172339248657227,0.10934082166610545,435.80408215108525,435.80408215108525,435.7492148705773,0.8170606138160789,26
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.58779815527109,0.5870577261998103,0.5888820978311392,0.5869267537043645,0.5889415374168983,0.10499453061571247,456.7371530388405,456.7371530388405,456.67965030648776,0.856306661407426,25
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.5866202941307654,0.5859558178828312,0.5871159370128926,0.5858584550710825,0.5873993726877066,0.06784247254444396,457.65422486415827,457.65422486415827,457.5966066734169,0.858026019484131,24
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.1396356258752211,0.1392665035319778,0.13980021296807055,0.13893283088252228,0.1398179666051325,0.15456895452318065,1922.6415487971894,1922.6415487971894,1922.3994902266195,3.60463508339493,6
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.26856400285448345,0.2683163983481271,0.268824166910989,0.26813999244144987,0.2688525744846889,0.06601993637090675,999.64720940455,999.64720940455,999.5213548609747,1.8741732718154118,16
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.16926909576762805,0.1688822562044317,0.169712909785184,0.1688425432551991,0.16972691362554376,0.14140115335888798,1586.050039332363,1586.050039332363,1585.850357282626,2.973581643116992,10
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.14011032467796689,0.1395726367405483,0.1404672604515439,0.13955109005882627,0.14096518016996837,0.22895579257779752,1916.1275703061606,1916.1275703061606,1915.886331838705,3.5924224505118367,7
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.131241432258061,0.13077308876173838,0.13158277102879115,0.13071428877966745,0.13199857303074428,0.2167109109781149,2045.6135793467029,2045.6135793467029,2045.3560387254336,3.8351873128900222,4
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.13960643126585773,0.13914613723754882,0.1399144065714328,0.13913002192417037,0.14018572156674394,0.19460905795392203,1923.0436131466176,1923.0436131466176,1922.8015039565644,3.605388887587208,5
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.29263874128753065,0.29233876770617917,0.29291814355289236,0.2923269084855622,0.29304156583898205,0.06677443075905509,917.4084566479765,917.4084566479765,917.2929558778075,1.7199892048027956,18
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.25954373129482927,0.25851288006223483,0.26070565190808526,0.2585020723014042,0.26084469104635305,0.26404020286570457,1034.3892902388452,1034.3892902388452,1034.2590617034405,1.9393089303700648,14
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2300736060509315,0.2293398152864896,0.230905452141395,0.22919334998497595,0.23162535153902494,0.25194125368875114,1166.8842011393904,1166.8842011393904,1166.7372916325583,2.187714986351834,13
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,134217728,1,2112,256,10,268469256,268469256,268435456,15,0.2256164839773467,0.2251699895569772,0.22605241428722034,0.22512824607617926,0.22630932836821585,0.13744538787249905,1189.9363524650796,1189.9363524650796,1189.7865407163804,2.2309339594715465,11
