gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,1,1,4,614,14.268608093261719,0.023238775396191725,33588232,33588232,33554432,1445.3529253311817,1445.3529253311817,1443.8984597053579
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,16777216,1,2112,256,10,1,1,5,572,14.16643238067627,0.024766490176007464,33588232,33588232,33554432,1356.1966900153902,1356.1966900153902,1354.8319427395431
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,1,6,667,14.025504112243652,0.021027742297216871,33588232,33588232,33554432,1597.3294481759733,1597.3294481759733,1595.7220478415841
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,16777216,1,2112,256,10,1,1,7,514,13.457311630249023,0.02618154013667125,33588232,33588232,33554432,1282.8974852000606,1282.8974852000606,1281.6064992678519
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,1,1,8,467,14.634304046630859,0.031336839500280211,33588232,33588232,33554432,1071.8449127487684,1071.8449127487684,1070.7663100390184
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,dot,16777216,1,2112,256,10,1,1,9,699,13.957119941711426,0.019967267441647247,33588232,33588232,33554432,1682.1646776735445,1682.1646776735445,1680.4719072381918
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,16777216,1,2112,256,10,1,1,10,486,14.443615913391113,0.029719374307389121,33588232,33588232,33554432,1130.179648218535,1130.179648218535,1129.0423429828859
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,dot,16777216,1,2112,256,10,1,1,11,459,14.598112106323242,0.031804165808983098,33588232,33588232,33554432,1056.0953619010813,1056.0953619010813,1055.0326080403763
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,dot,16777216,1,2112,256,10,1,1,12,601,14.02086353302002,0.023329223848619001,33588232,33588232,33554432,1439.7492268903018,1439.7492268903018,1438.3004002932696
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,16777216,1,2112,256,10,1,1,13,641,13.869376182556152,0.021637092328480736,33588232,33588232,33554432,1552.3449958101844,1552.3449958101844,1550.7828635473613
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,128,0,dot,16777216,1,2112,256,10,1,1,14,365,14.201024055480957,0.038906915220495775,33588232,33588232,33554432,863.29722646081325,863.29722646081325,862.42848629448429
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,15,203,14.773280143737793,0.0727747790331911,33588232,33588232,33554432,461.53670881887655,461.53670881887655,461.07226220084442
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,16,609,14.021439552307129,0.023023710266514168,33588232,33588232,33554432,1458.8540079420188,1458.8540079420188,1457.3859561115908
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,16777216,1,2112,256,10,1,1,17,514,14.181792259216309,0.027591035523767137,33588232,33588232,33554432,1217.3603260039597,1217.3603260039597,1216.1352904314135
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,18,206,14.709088325500488,0.071403341385924704,33588232,33588232,33554432,470.40140346458685,470.40140346458685,469.9280362615408
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,19,634,13.836352348327637,0.021823899603040438,33588232,33588232,33554432,1539.0573000675183,1539.0573000675183,1537.5085392770641
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,dot,16777216,1,2112,256,10,1,1,20,447,14.243552207946777,0.031864770040149391,33588232,33588232,33554432,1054.0867534169886,1054.0867534169886,1053.0260208286973
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,dot,16777216,1,2112,256,10,1,1,21,609,13.998335838317871,0.022985773133526882,33588232,33588232,33554432,1461.2617902770669,1461.2617902770669,1459.7913154836524
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,22,635,13.861984252929688,0.021829896461306595,33588232,33588232,33554432,1538.6345079343371,1538.6345079343371,1537.0861726016471
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,16777216,1,2112,256,10,1,1,23,401,14.179007530212402,0.035359121022973575,33588232,33588232,33554432,949.91705190230857,949.91705190230857,948.96114578750326
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,16777216,1,2112,256,10,1,1,24,584,13.873151779174805,0.023755396882148637,33588232,33588232,33554432,1413.9200522151832,1413.9200522151832,1412.4972176413098
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,25,298,14.570207595825195,0.048893314079950317,33588232,33588232,33554432,686.9698369203719,686.9698369203719,686.27853585731191
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,26,265,14.679264068603516,0.055393449315484962,33588232,33588232,33554432,606.35747394431667,606.35747394431667,605.74729349125448
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,64,0,dot,16777216,1,2112,256,10,1,1,27,322,14.484895706176758,0.044984148155828442,33588232,33588232,33554432,746.66817928057378,746.66817928057378,745.91680348741841
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,28,197,14.703455924987793,0.074636832106537015,33588232,33588232,33554432,450.02220823166743,450.02220823166743,449.56934871115942
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,29,659,13.684736251831055,0.0207659123700016,33588232,33588232,33554432,1617.4696012163424,1617.4696012163424,1615.8419337487273
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,1,1,30,455,14.358400344848633,0.031556923834832162,33588232,33588232,33554432,1064.3696507238676,1064.3696507238676,1063.2985704063781
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,1,1,31,239,14.669887542724609,0.061380282605542298,33588232,33588232,33554432,547.21533649255582,547.21533649255582,546.66467105790446
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,1,32,702,14.076576232910156,0.020052102895883415,33588232,33588232,33554432,1675.0478577932829,1675.0478577932829,1673.3622490481307
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,33,336,14.428383827209473,0.042941618533361522,33588232,33588232,33554432,782.18365183196727,782.18365183196727,781.39653664734192
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,dot,16777216,1,2112,256,10,1,1,34,204,14.889856338500977,0.072989491855396937,268469256,268469256,33554432,3678.190506270103,3678.190506270103,459.71592823904473
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,35,275,14.581952095031738,0.053025280345569956,33588232,33588232,33554432,633.43808427042404,633.43808427042404,632.80065246846607
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,36,390,14.487584114074707,0.037147651574550529,33588232,33588232,33554432,904.18184128255768,904.18184128255768,903.27195873097389
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,37,322,14.536064147949219,0.045143056360090743,33588232,33588232,33554432,744.03983044652853,744.03983044652853,743.29109957349272
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,16777216,1,2112,256,10,1,1,38,151,13.827424049377441,0.09157234469786385,33588232,33588232,33554432,366.79449577076872,366.79449577076872,366.4253886990702
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,2,0,1,dot,16777216,1,2112,256,10,1,1,39,592,14.039327621459961,0.02371508044165534,33588232,33588232,33554432,1416.3237642239894,1416.3237642239894,1414.8985107831184
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,dot,16777216,1,2112,256,10,1,1,40,196,14.486656188964844,0.073911511168187977,33588232,33588232,33554432,454.43844225521133,454.43844225521133,453.98113865708723
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,16777216,1,2112,256,10,1,1,41,559,14.18233585357666,0.025370904925897424,33588232,33588232,33554432,1323.88781945711,1323.88781945711,1322.5555847536684
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,128,0,dot,16777216,1,2112,256,10,1,1,42,367,14.287520408630371,0.038930573320518726,33588232,33588232,33554432,862.77260094438441,862.77260094438441,861.90438871124513
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,dot,16777216,1,2112,256,10,1,1,43,173,13.984736442565918,0.080836626835641148,33588232,33588232,33554432,415.50758999744448,415.50758999744448,415.08946270387588
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,44,384,14.334560394287109,0.037329584360122681,33588232,33588232,33554432,899.77514016685961,899.77514016685961,898.86969209988069
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,1,1,45,450,14.259648323059082,0.031688107384575739,33588232,33588232,33554432,1059.9633355303874,1059.9633355303874,1058.8966893091476
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,46,195,14.686816215515137,0.075317006233410963,33588232,33588232,33554432,445.9581398643021,445.9581398643021,445.50937003541048
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,47,312,14.553855895996094,0.046646974025628507,33588232,33588232,33554432,720.05167969836907,720.05167969836907,719.32708821722758
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,dot,16777216,1,2112,256,10,1,1,48,438,13.863295555114746,0.031651359714873852,33588232,33588232,33554432,1061.193967733903,1061.193967733903,1060.1260831215361
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,dot,16777216,1,2112,256,10,1,1,49,528,14.268256187438965,0.027023212476210159,33588232,33588232,33554432,1242.9400105398033,1242.9400105398033,1241.6892340072295
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,50,630,13.813759803771973,0.021926602863130116,33588232,33588232,33554432,1531.8484221958101,1531.8484221958101,1530.3069157339571
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,51,603,13.874784469604492,0.023009592818581247,33588232,33588232,33554432,1459.7490822556426,1459.7490822556426,1458.2801297076121
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,52,620,13.410976409912109,0.021630607112761466,33588232,33588232,33554432,1552.8104146546984,1552.8104146546984,1551.2478140386454
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,53,209,14.656384468078613,0.070126241474060352,33588232,33588232,33554432,478.96809088826274,478.96809088826274,478.48610298630877
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,dot,16777216,1,2112,256,10,1,1,54,521,14.224800109863281,0.02730287928956484,33588232,33588232,33554432,1230.2084202832566,1230.2084202832566,1228.9704556114164
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,16777216,1,2112,256,10,1,1,55,283,14.984959602355957,0.052950387287476877,33588232,33588232,33554432,634.33401945945434,634.33401945945434,633.69568607359076
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,1,1,56,453,14.282848358154297,0.031529466574292044,33588232,33588232,33554432,1065.2965511121777,1065.2965511121777,1064.2245380503532
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,dot,16777216,1,2112,256,10,1,1,57,731,13.714624404907227,0.018761456094264332,33588232,33588232,33554432,1790.2785280225901,1790.2785280225901,1788.4769620977399
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,dot,16777216,1,2112,256,10,1,1,58,516,14.009951591491699,0.027151068975759106,33588232,33588232,33554432,1237.0869091742979,1237.0869091742979,1235.8420226458823
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,1,1,59,485,14.185152053833008,0.029247736193470118,33588232,33588232,33554432,1148.4045048074165,1148.4045048074165,1147.2488598106065
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,60,196,14.765983581542969,0.075336650926239632,33588232,33588232,33554432,445.84185236592816,445.84185236592816,445.39319955770753
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,61,334,14.384415626525879,0.043067112654269102,33588232,33588232,33554432,779.90443124518367,779.90443124518367,779.11960965123717
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,1,1,62,304,14.294655799865723,0.047021894078505669,33588232,33588232,33554432,714.31048574782153,714.31048574782153,713.59167165786653
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,63,334,14.492223739624023,0.043389891436000069,33588232,33588232,33554432,774.10269738845773,774.10269738845773,773.32371410729763
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,dot,16777216,1,2112,256,10,1,1,64,310,14.556544303894043,0.046956594528690464,33588232,33588232,33554432,715.30383191390945,715.30383191390945,714.58401821491236
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,dot,16777216,1,2112,256,10,1,1,65,240,14.742303848266602,0.06142626603444417,33588232,33588232,33554432,546.80569353126134,546.80569353126134,546.25544032229936
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,64,0,dot,16777216,1,2112,256,10,1,1,66,324,14.484127998352051,0.044704098760345833,33588232,33588232,33554432,751.34569159000671,751.34569159000671,750.58960879363497
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,1,1,67,483,14.152992248535156,0.029302261384130758,33588232,33588232,33554432,1146.2675716281201,1146.2675716281201,1145.1140770374839
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,68,640,13.865728378295898,0.021665200591087341,33588232,33588232,33554432,1550.3309954959552,1550.3309954959552,1548.7708899313707
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,69,333,14.450464248657227,0.043394787533505182,33588232,33588232,33554432,774.01535781380358,774.01535781380358,773.23646242287907
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,dot,16777216,1,2112,256,10,1,1,70,642,13.995840072631836,0.021800373944909402,33588232,33588232,33554432,1540.7181585453116,1540.7181585453116,1539.1677264249536
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,dot,16777216,1,2112,256,10,1,1,71,459,14.423359870910645,0.031423441984554781,33588232,33588232,33554432,1068.8909259688755,1068.8909259688755,1067.8152958702817
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,dot,16777216,1,2112,256,10,1,1,72,280,14.793951988220215,0.052835542815072196,33588232,33588232,33554432,635.71282152926824,635.71282152926824,635.07310064822593
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,73,213,14.733375549316406,0.069170777226837593,33588232,33588232,33554432,485.58413461007189,485.58413461007189,485.0954889513834
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,dot,16777216,1,2112,256,10,1,1,74,406,13.724063873291016,0.033803112988401517,33588232,33588232,33554432,993.64315977421245,993.64315977421245,992.64325186597921
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,dot,16777216,1,2112,256,10,1,1,75,646,14.032352447509766,0.02172190781348261,33588232,33588232,33554432,1546.2837006955742,1546.2837006955742,1544.7276679432844
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,76,183,14.720383644104004,0.080439254885814229,33588232,33588232,33554432,417.56020798153133,417.56020798153133,417.14001512857692
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_shared_x8,lut_prefix,shared,8,4,1024,0,dot,16777216,1,2112,256,10,1,1,77,741,13.789248466491699,0.018608972289462483,33588232,33588232,33554432,1804.9482517107983,1804.9482517107983,1803.1319235721865
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,78,197,14.84335994720459,0.075347004808145129,33588232,33588232,33554432,445.78058657441227,445.78058657441227,445.33199541825337
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,dot,16777216,1,2112,256,10,1,1,79,616,14.24294376373291,0.023121661954111868,33588232,33588232,33554432,1452.6737769395854,1452.6737769395854,1451.2119443054485
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,16777216,1,2112,256,10,1,1,80,534,14.042176246643066,0.026296210199706117,33588232,33588232,33554432,1277.3031453929957,1277.3031453929957,1276.0177890719399
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,dot,16777216,1,2112,256,10,1,1,81,326,14.712544441223145,0.04513050442092989,33588232,33588232,33554432,744.24676681484186,744.24676681484186,743.49782770073966
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,1,82,664,13.687168121337891,0.020613205002014894,33588232,33588232,33554432,1629.4521883771506,1629.4521883771506,1627.8124627742327
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_shared_x8,lut_prefix,shared,8,2,512,0,dot,16777216,1,2112,256,10,1,1,83,761,14.072319984436035,0.018491879085986904,33588232,33588232,33554432,1816.3774402706897,1816.3774402706897,1814.5496108844588
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,1,1,84,184,14.681216239929199,0.07978921869526738,33588232,33588232,33554432,420.96203659144555,420.96203659144555,420.53842046193949
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,dot,16777216,1,2112,256,10,1,2,0,630,13.843423843383789,0.021973688640291728,33588232,33588232,33554432,1528.5659385566898,1528.5659385566898,1527.0277352739683
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,dot,16777216,1,2112,256,10,1,2,1,514,13.501888275146484,0.026268265126744132,33588232,33588232,33554432,1278.6619838781548,1278.6619838781548,1277.375260151372
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,dot,16777216,1,2112,256,10,1,2,2,209,14.651647567749023,0.070103576879181936,33588232,33588232,33554432,479.12294201316871,479.12294201316871,478.64079828378027
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,dot,16777216,1,2112,256,10,1,2,3,667,14.060544013977051,0.021080275883024063,33588232,33588232,33554432,1593.3487866280057,1593.3487866280057,1591.7453920525477
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,16777216,1,2112,256,10,1,2,4,195,14.713567733764648,0.07545419350648537,33588232,33588232,33554432,445.14731970613474,445.14731970613474,444.69936580948229
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,dot,16777216,1,2112,256,10,1,2,5,609,14.035679817199707,0.023047093295894428,33588232,33588232,33554432,1457.3738895734566,1457.3738895734566,1455.9073271932878
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,dot,16777216,1,2112,256,10,1,2,6,431,14.548447608947754,0.033755098860667646,33588232,33588232,33554432,995.05654356527202,995.05654356527202,994.05521336210722
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,dot,16777216,1,2112,256,10,1,2,7,584,13.874560356140137,0.023757808829007084,33588232,33588232,33554432,1413.7765078314153,1413.7765078314153,1412.3538177069486
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,dot,16777216,1,2112,256,10,1,2,8,455,14.382911682128906,0.031610794905777818,33588232,33588232,33554432,1062.5557535049757,1062.5557535049757,1061.4864985210138
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,dot,16777216,1,2112,256,10,1,2,9,483,14.172927856445312,0.029343535934669384,33588232,33588232,33554432,1144.6552342833197,1144.6552342833197,1143.503362195537
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,dot,16777216,1,2112,256,10,1,2,10,213,14.768608093261719,0.069336188231275672,33588232,33588232,33554432,484.42570693335665,484.42570693335665,483.93822700603124
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,dot,16777216,1,2112,256,10,1,2,11,514,14.247296333312988,0.027718475356640054,33588232,33588232,33554432,1211.763329975284,1211.763329975284,1210.5439266868593
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,dot,16777216,1,2112,256,10,1,2,12,609,14.021663665771484,0.023024078268918693,33588232,33588232,33554432,1458.8306905359318,1458.8306905359318,1457.3626621699223
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,dot,16777216,1,2112,256,10,1,2,13,265,14.674624443054199,0.055375941294544151,33588232,33588232,33554432,606.54918390180467,606.54918390180467,605.93881053008681
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,dot,16777216,1,2112,256,10,1,2,14,203,14.752799987792969,0.07267389156548261,33588232,33588232,33554432,462.17742405792887,462.17742405792887,461.71233268505881
