gpu,compute_capability,distribution,benchmark_format,format,storage_bits,strategy,decode_kind,table_location,unpack,lanes,lookup_entry_bytes,shared_table_bytes,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,0,2171,10.209728240966797,0.0047027767116383217,8456,8456,8192,1.7980866450821043,1.7980866450821043,1.74194959750622
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,1,2122,9.9910717010498047,0.0047083278515786071,8328,8328,8192,1.768780820394185,1.768780820394185,1.7398958310121477
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,2,1970,9.9879684448242188,0.005070034743565593,8264,8264,8192,1.6299691063237556,1.6299691063237556,1.6157680202086406
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,1024,dot,4096,1,4,256,10,0,0,3,2103,10.157567977905273,0.0048300370793653222,8264,8264,8192,1.7109599500395363,1.7109599500395363,1.6960532321785915
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,4,2030,9.8048324584960938,0.0048299667283231993,8232,8232,8192,1.704359566646098,1.704359566646098,1.6960779360987408
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,5,2056,9.6793603897094727,0.0047078601117263976,8456,8456,8192,1.7961451273663991,1.7961451273663991,1.740068694818536
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,6,2075,10.023360252380371,0.0048305350613881311,8264,8264,8192,1.7107835664120421,1.7107835664120421,1.6958783852913177
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,7,1846,9.7854719161987305,0.0053009056967490411,8232,8232,8192,1.5529421708159328,1.5529421708159328,1.5453962904912681
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,0,8,2171,10.478048324584961,0.0048263695645255466,8328,8328,8192,1.7255205778711806,1.7255205778711806,1.6973420477810652
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,9,2084,10.264287948608398,0.0049252821250520143,8456,8456,8192,1.7168559658723508,1.7168559658723508,1.6632549754524948
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,0,10,2039,9.8442564010620117,0.0048279825409818598,8264,8264,8192,1.7116880456488481,1.7116880456488481,1.6967749842637176
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,0,11,2212,10.897312164306641,0.0049264521538456788,8456,8456,8192,1.7164482138325632,1.7164482138325632,1.6628599536088409
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,0,12,2103,10.648863792419434,0.0050636537291580755,8232,8232,8192,1.6257035809138394,1.6257035809138394,1.6178041466042483
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_swizzled_x4,full_high_lut_swizzled,shared,shift_mask,4,4,4112,dot,4096,1,4,256,10,0,0,13,2112,10.205056190490723,0.0048319394841338653,8264,8264,8192,1.7102863202520713,1.7102863202520713,1.6953854713824987
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,0,14,1718,7.8878397941589355,0.0045912920804184725,65800,65800,8192,14.331477685907245,14.331477685907245,1.7842471915342273
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,0,15,1875,10.830975532531738,0.0057765202840169274,8232,8232,8192,1.4250793895378757,1.4250793895378757,1.4181548055265156
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,16,2181,10.015392303466797,0.0045921101804066011,8328,8328,8192,1.8135453359837743,1.8135453359837743,1.7839293218514745
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_swizzled_x8,full_high_lut_swizzled,shared,shift_mask,8,4,4112,dot,4096,1,2,256,10,0,0,17,2141,10.841888427734375,0.005063936678063697,8232,8232,8192,1.6256127442627657,1.6256127442627657,1.6177137513363187
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,18,2131,10.537823677062988,0.00494501345709197,8328,8328,8192,1.6841207960832272,1.6841207960832272,1.6566183431212533
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,19,2141,10.340736389160156,0.0048298628627557946,8264,8264,8192,1.7110216655892327,1.7110216655892327,1.696114410032308
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,20,2265,10.651519775390625,0.0047026577374793049,8456,8456,8192,1.7981321354959041,1.7981321354959041,1.7419936676895043
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,1024,dot,4096,1,8,256,10,0,0,21,2171,10.480863571166992,0.0048276663155997204,8328,8328,8192,1.7250570887821288,1.7250570887821288,1.696886127678098
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,22,1914,9.9415359497070312,0.0051941149162523671,8264,8264,8192,1.5910314140609352,1.5910314140609352,1.5771695721184875
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,23,2233,10.510432243347168,0.0047068662083955071,8328,8328,8192,1.7693300874253823,1.7693300874253823,1.7404361282647374
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,1024,dot,4096,1,2,256,10,0,0,24,2093,10.595647811889648,0.0050624213148063296,8232,8232,8192,1.6260993481367181,1.6260993481367181,1.6181979907599604
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,25,1914,10.823424339294434,0.0056548716506240508,8232,8232,8192,1.4557359580551306,1.4557359580551306,1.4486624111258053
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,1024,dot,4096,1,16,256,10,0,0,26,2380,11.755295753479004,0.0049391998964197492,8456,8456,8192,1.7120181764924018,1.7120181764924018,1.6585682239623649
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,27,1978,10.485343933105469,0.0053009827771008438,8232,8232,8192,1.5529195898467258,1.5529195898467258,1.5453738192449438
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,0,28,2161,9.9479360580444336,0.0046033947515244948,8264,8264,8192,1.7951969027342773,1.7951969027342773,1.7795562714423037
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,0,29,2056,10.904864311218262,0.0053039223303590769,8264,8264,8192,1.5580921976737401,1.5580921976737401,1.5445173382554791
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,0,0,30,2103,10.657024383544922,0.0050675341814288739,8328,8328,8192,1.6434028270632768,1.6434028270632768,1.6165653169191117
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,0,31,2151,10.754655838012695,0.0049998399990761021,8328,8328,8192,1.6656533012134176,1.6656533012134176,1.6384524307805373
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,0,32,1930,11.147839546203613,0.0057760826664267429,8232,8232,8192,1.4251873588735462,1.4251873588735462,1.4182622502298459
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,0,33,2047,10.093664169311523,0.0049309546503720197,8456,8456,8192,1.7148809104058644,1.7148809104058644,1.6613415820772044
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,0,1970,9.9860477447509766,0.0050690597689091255,8264,8264,8192,1.6302826119129452,1.6302826119129452,1.6160787943841781
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,1,1,2171,10.477312088012695,0.0048260304412771514,8328,8328,8192,1.7256418295190228,1.7256418295190228,1.6974613193347543
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,2,2171,10.18620777130127,0.0046919427781212664,8456,8456,8192,1.802238518216952,1.802238518216952,1.7459718473549279
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,3,2131,10.538463592529297,0.0049453137459076948,8328,8328,8192,1.6840185330792243,1.6840185330792243,1.6565177501182764
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,1,4,1718,7.8951997756958008,0.0045955761208939473,65800,65800,8192,14.31811774389679,14.31811774389679,1.7825838990577889
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,1024,dot,4096,1,4,256,10,0,1,5,2103,10.159040451049805,0.0048307372567997168,8264,8264,8192,1.7107119598292462,1.7107119598292462,1.6958074025800078
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x8,full_high_lut,shared,shift_mask,8,4,1024,dot,4096,1,2,256,10,0,1,6,2093,10.595359802246094,0.005062283708669897,8232,8232,8192,1.6261435497780385,1.6261435497780385,1.6182419776216825
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,7,1846,9.784576416015625,0.0053004205937246069,8232,8232,8192,1.5530842985830624,1.5530842985830624,1.5455377276472848
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,8,2056,9.6696643829345703,0.0047031441551238186,8456,8456,8192,1.7979461656066082,1.7979461656066082,1.7418135038610849
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x8,fixed_integer,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,9,2030,9.8061122894287109,0.0048305971869106951,8232,8232,8192,1.7041371245580095,1.7041371245580095,1.6958565748759975
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,10,1930,11.148384094238281,0.0057763648156675031,8232,8232,8192,1.4251177449305079,1.4251177449305079,1.4181929745469775
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,11,2141,10.340703964233398,0.0048298477179978504,8264,8264,8192,1.7110270307705957,1.7110270307705957,1.6961197284695935
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,12,2181,10.014176368713379,0.0045915526679107654,8328,8328,8192,1.8137655390958156,1.8137655390958156,1.784145928947277
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,13,1914,9.9266881942749023,0.0051863574682731988,8264,8264,8192,1.5934111851244037,1.5934111851244037,1.5795286094553627
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_swizzled_x8,full_high_lut_swizzled,shared,shift_mask,8,4,4112,dot,4096,1,2,256,10,0,1,14,2141,10.846015930175781,0.0050658645166631391,8232,8232,8192,1.6249941096771336,1.6249941096771336,1.617098122749645
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,1,15,2212,10.899616241455078,0.0049274937800429831,8456,8456,8192,1.7160853726995953,1.7160853726995953,1.6625084405339503
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x1,full_high_lut,shared,shift_mask,1,4,1024,dot,4096,1,16,256,10,0,1,16,2380,11.758015632629395,0.0049403427027854595,8456,8456,8192,1.7116221502674998,1.7116221502674998,1.6581845618485522
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x2,direct_words_masked,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,17,2122,9.9900798797607422,0.0047078604522906419,8328,8328,8192,1.768956426044437,1.768956426044437,1.7400685689428466
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,1,18,2103,10.648768424987793,0.0050636083808786462,8232,8232,8192,1.6257181402665204,1.6257181402665204,1.6178186352117756
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,0,1,19,2103,10.655872344970703,0.0050669863742133633,8328,8328,8192,1.6435805003112725,1.6435805003112725,1.6167400886827503
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x2,full_high_lut,shared,shift_mask,2,4,1024,dot,4096,1,8,256,10,0,1,20,2171,10.479999542236328,0.004827268328989557,8328,8328,8192,1.7251993119974782,1.7251993119974782,1.6970260283241283
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,21,1978,10.483039855957031,0.0052998179251552233,8232,8232,8192,1.5532609074978547,1.5532609074978547,1.5457134784040849
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,22,2047,10.099935531616211,0.0049340183349370842,8456,8456,8192,1.7138160878171576,1.7138160878171576,1.6603100037131213
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x8,pair_high_lut,global,shift_mask,8,8,0,dot,4096,1,2,256,10,0,1,23,1875,10.832575798034668,0.005777373758951823,8232,8232,8192,1.4248688666273019,1.4248688666273019,1.4179453055649731
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,1,24,2039,9.8489284515380859,0.0048302738850113224,8264,8264,8192,1.7108760697077177,1.7108760697077177,1.6959700826531492
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,25,2233,10.511967658996582,0.0047075538105672112,8328,8328,8192,1.7690716527351946,1.7690716527351946,1.7401819139297208
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,26,2084,10.295455932617188,0.0049402379715053684,8456,8456,8192,1.7116584360456069,1.7116584360456069,1.6582197147688755
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,1,27,2151,10.770655632019043,0.0050072783040534833,8328,8328,8192,1.6631789755441255,1.6631789755441255,1.6360185119665558
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,1,28,1914,10.827936172485352,0.0056572289302431302,8232,8232,8192,1.4551293754425128,1.4551293754425128,1.4480587759505665
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,29,2075,10.022463798522949,0.0048301030354327467,8264,8264,8192,1.7109365865234794,1.7109365865234794,1.6960300722168857
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,1,30,2265,10.642399787902832,0.0046986312529372328,8456,8456,8192,1.7996730419553439,1.7996730419553439,1.7434864663786871
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,1,31,2056,10.906463623046875,0.0053047002057620991,8264,8264,8192,1.557863720747769,1.557863720747769,1.5442908519319609
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,1,32,2161,9.9557437896728516,0.0046070077693997459,8264,8264,8192,1.7937890304614634,1.7937890304614634,1.7781606652396307
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_swizzled_x4,full_high_lut_swizzled,shared,shift_mask,4,4,4112,dot,4096,1,4,256,10,0,1,33,2112,10.203295707702637,0.0048311059222076874,8264,8264,8192,1.71058141408408,1.71058141408408,1.6956779942130669
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x4,full_high_lut,global,shift_mask,4,4,0,dot,4096,1,4,256,10,0,2,0,2039,9.8477439880371094,0.0048296929808911765,8264,8264,8192,1.7110818498601796,1.7110818498601796,1.6961740699485226
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x8,full_high_lut,global,shift_mask,8,4,0,dot,4096,1,2,256,10,0,2,1,2103,10.649344444274902,0.0050638822844864019,8232,8232,8192,1.6256302057453771,1.6256302057453771,1.6177311279720759
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x1,direct_words_masked,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,2,2171,10.186335563659668,0.0046920016414830346,8456,8456,8192,1.8022159082892502,1.8022159082892502,1.7459499433190087
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x1,fixed_integer,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,3,2265,10.626720428466797,0.0046917087984400868,8456,8456,8192,1.8023283974511535,1.8023283974511535,1.7460589205203227
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x2,fixed_integer,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,4,2181,10.01251220703125,0.0045907896410046995,8328,8328,8192,1.814067001810479,1.814067001810479,1.7844424686397025
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x8,fp32_bits,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,5,1914,11.36729621887207,0.0059390262376552089,8232,8232,8192,1.3860858111396528,1.3860858111396528,1.3793507002983521
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,fp64_e11m52,64,raw_pointer_x1,none,none,scalar,1,0,0,dot,4096,1,16,256,10,0,2,6,1718,7.8853120803833008,0.0045898207685583824,65800,65800,8192,14.33607178100489,14.33607178100489,1.7848191493919765
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x4,fp32_bits,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,7,1970,9.9881277084350586,0.0050701155880381009,8264,8264,8192,1.6299431159907309,1.6299431159907309,1.6157422563160779
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x2,fp32_bits,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,8,2131,10.543423652648926,0.0049476413198727949,8328,8328,8192,1.6832263015003914,1.6832263015003914,1.6557384560388098
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x2,full_high_lut,global,shift_mask,2,4,0,dot,4096,1,8,256,10,0,2,9,2171,10.484895706176758,0.0048295235864471474,8328,8328,8192,1.7243936903777535,1.7243936903777535,1.6962335628691831
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_shared_x4,full_high_lut,shared,shift_mask,4,4,1024,dot,4096,1,4,256,10,0,2,10,2103,10.159872055053711,0.0048311326937963434,8264,8264,8192,1.7105719349443249,1.7105719349443249,1.6956685976602019
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x4,pair_high_lut,global,shift_mask,4,8,0,dot,4096,1,4,256,10,0,2,11,2056,10.907808303833008,0.005305354233381813,8264,8264,8192,1.5576716721387038,1.5576716721387038,1.544100476544078
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_swizzled_x8,full_high_lut_swizzled,shared,shift_mask,8,4,4112,dot,4096,1,2,256,10,0,2,12,2141,10.845760345458984,0.0050657451403358167,8232,8232,8192,1.6250324033187125,1.6250324033187125,1.6171362303191072
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x1,direct_words_branchy,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,13,2056,9.6758403778076172,0.0047061480436807477,8456,8456,8192,1.7967985540434543,1.7967985540434543,1.7407017212303664
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fixed_integer_x4,fixed_integer,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,14,2161,10.001791954040527,0.0046283164988618819,8264,8264,8192,1.7855304411511495,1.7855304411511495,1.7699740287887484
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,fp32_bits_x1,fp32_bits,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,15,2047,10.110783576965332,0.0049393178197192633,8456,8456,8192,1.7119773030682632,1.7119773030682632,1.6585286266243158
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x2,direct_words_branchy,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,16,2233,10.513888359069824,0.0047084139539049817,8328,8328,8192,1.7687484748644646,1.7687484748644646,1.7398640136995311
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,full_high_global_x1,full_high_lut,global,shift_mask,1,4,0,dot,4096,1,16,256,10,0,2,17,2212,10.904704093933105,0.0049297938941831399,8456,8456,8192,1.7152846917145097,1.7152846917145097,1.6617327571576708
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x8,generic,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,18,1930,11.149824142456055,0.0057771109546404424,8232,8232,8192,1.4249336847836855,1.4249336847836855,1.4180098087643283
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x1,generic,none,shift_mask,1,0,0,dot,4096,1,16,256,10,0,2,19,2084,10.270976066589355,0.0049284913947165816,8456,8456,8192,1.7157380063735044,1.7157380063735044,1.6621719191357316
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x4,direct_words_masked,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,20,2141,10.343456268310547,0.0048311332406868503,8264,8264,8192,1.7105717413053783,1.7105717413053783,1.6956684057083322
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x4,direct_words_branchy,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,21,2075,10.022015571594238,0.0048298870224550549,8264,8264,8192,1.7110131068447578,1.7110131068447578,1.6961059258557909
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x2,generic,none,shift_mask,2,0,0,dot,4096,1,8,256,10,0,2,22,2151,10.757599830627441,0.005001208661379564,8328,8328,8192,1.6651974680262096,1.6651974680262096,1.6380040415550805
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_branchy_x8,direct_words_branchy,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,23,1978,10.487008094787598,0.0053018241126327591,8232,8232,8192,1.552673160240351,1.552673160240351,1.5451285870613403
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,word_masked_x8,direct_words_masked,none,shift_mask,8,0,0,dot,4096,1,2,256,10,0,2,24,1846,9.7863998413085938,0.0053014083647392168,8232,8232,8192,1.5527949242229226,1.5527949242229226,1.5452497593821892
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,pair_l2_x2,pair_high_lut,global,shift_mask,2,8,0,dot,4096,1,8,256,10,0,2,25,2103,10.660863876342773,0.0050693599031587126,8328,8328,8192,1.6428109582061499,1.6428109582061499,1.6159831135476441
NVIDIA H200 NVL,sm_90,uniform_0_1,e0m7,e0m7,8,generic_x4,generic,none,shift_mask,4,0,0,dot,4096,1,4,256,10,0,2,26,1914,9.9283199310302734,0.0051872099953136222,8264,8264,8192,1.5931493052076355,1.5931493052076355,1.5792690111642003
